Elevation Zone,Value
0-500,0.40307045
0-500,0.388628
0-500,0.3682003
0-500,0.35364723
0-500,0.35177612
0-500,0.34487152
0-500,0.35268974
0-500,0.35536957
0-500,0.3468418
0-500,0.336195
0-500,0.33001137
0-500,0.3343525
0-500,0.34116554
0-500,0.3495922
0-500,0.35287476
0-500,0.3529377
0-500,0.364542
0-500,0.36664867
0-500,0.36738586
0-500,0.32763958
0-500,0.33238602
0-500,0.33740616
0-500,0.3319416
0-500,0.3285122
0-500,0.33660126
0-500,0.36006546
0-500,0.3668232
0-500,0.36188316
0-500,0.35223198
0-500,0.34342575
0-500,0.3339901
0-500,0.33649063
0-500,0.3519745
0-500,0.3720665
