daily_stat,percentile,baseline_A,baseline_B,top_frac,LC_code,LC_name,count_hot,fraction_hotspot,fraction_global,enrichment_ratio,difference,reliable,filename
daily_maximum,p97,1981_2020,1981_2010,0.05,1,ENF,19,0.005636309700385643,0.008247845711940911,0.6833674994945179,-0.0026115360115552683,False,p97_1981_2020_minus_1981_2010_daily_maximum_baseline.tif
daily_maximum,p97,1981_2020,1981_2010,0.05,4,DBF,318,0.09433402551171759,0.024160853508411982,3.904416103465621,0.07017317200330561,True,p97_1981_2020_minus_1981_2010_daily_maximum_baseline.tif
daily_maximum,p97,1981_2020,1981_2010,0.05,5,MF,209,0.06199940670424207,0.02656544932293804,2.3338361776063934,0.03543395738130403,True,p97_1981_2020_minus_1981_2010_daily_maximum_baseline.tif
daily_maximum,p97,1981_2020,1981_2010,0.05,6,Closed Shrub,1,0.0002966478789676654,8.206811653672548e-06,36.14654405221003,0.0002884410673139928,False,p97_1981_2020_minus_1981_2010_daily_maximum_baseline.tif
daily_maximum,p97,1981_2020,1981_2010,0.05,7,Open Shrub,215,0.06377929397804806,0.025736561345917112,2.478159110722307,0.03804273263213095,True,p97_1981_2020_minus_1981_2010_daily_maximum_baseline.tif
daily_maximum,p97,1981_2020,1981_2010,0.05,8,Woody Savanna,116,0.034411153960249186,0.02796060730406237,1.2307012357077673,0.006450546656186815,True,p97_1981_2020_minus_1981_2010_daily_maximum_baseline.tif
daily_maximum,p97,1981_2020,1981_2010,0.05,9,Savanna,329,0.09759715218036191,0.053992613869511694,1.8076019141476058,0.04360453831085022,True,p97_1981_2020_minus_1981_2010_daily_maximum_baseline.tif
daily_maximum,p97,1981_2020,1981_2010,0.05,10,Grass,452,0.13408484129338474,0.06569552728764874,2.041004111380254,0.068389314005736,True,p97_1981_2020_minus_1981_2010_daily_maximum_baseline.tif
daily_maximum,p97,1981_2020,1981_2010,0.05,11,Wetland,5,0.0014832393948383269,0.00019696347968814116,7.530530010877089,0.0012862759151501858,False,p97_1981_2020_minus_1981_2010_daily_maximum_baseline.tif
daily_maximum,p97,1981_2020,1981_2010,0.05,12,Cropland,1613,0.4784930287748443,0.1954616331555191,2.4480150966206815,0.2830313956193252,True,p97_1981_2020_minus_1981_2010_daily_maximum_baseline.tif
