Elevation Zone,Value
0-500,0.3208046
0-500,0.3204174
0-500,0.31765175
0-500,0.32201385
0-500,0.3273201
0-500,0.34087372
0-500,0.35425568
0-500,0.36500168
0-500,0.3693943
0-500,0.36645126
0-500,0.35829544
0-500,0.3671894
0-500,0.36154366
0-500,0.35332298
0-500,0.35630417
0-500,0.35946655
0-500,0.35700035
0-500,0.35595512
0-500,0.34955597
0-500,0.34279442
0-500,0.3433323
0-500,0.34837723
0-500,0.3524189
0-500,0.35945892
0-500,0.35809517
0-500,0.3595028
0-500,0.36791992
0-500,0.37854767
0-500,0.37905312
0-500,0.3720646
0-500,0.36141205
0-500,0.3678379
0-500,0.36353302
0-500,0.35376167
0-500,0.36075974
0-500,0.3580017
0-500,0.3555107
0-500,0.35378456
0-500,0.349308
0-500,0.3549862
0-500,0.35448837
0-500,0.3477211
0-500,0.34103775
0-500,0.3359642
0-500,0.33859444
0-500,0.3461876
0-500,0.3577938
0-500,0.36618042
0-500,0.3714943
0-500,0.3684063
